Experiment_Number,Experiment_Start,Experiment_End,Profile_name,Treatment,Incubator,Species,Well,Frond_count,Initial_weight,Final_weight,Program_mean,Obs_mean,Program_sd,Obs_sd,Gaps,Gap_size,Remarks
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LM,12,6,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,1,3,0.00054,0.00456,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,2,16,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,3,9,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,4,13,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,5,13,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,6,17,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,7,7,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,8,13,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,9,16,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,10,16,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,11,11,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-nw-27.5,nw275,3,LP,12,9,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,1,15,0.00076,0.0107,24,23.99,0,0.05,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,2,17,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,3,14,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,4,16,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,5,10,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,6,14,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,7,10,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,8,9,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,9,27,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,10,24,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,11,15,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LM,12,15,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,1,10,0.00054,0.00763,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,2,13,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,3,9,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,4,13,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,5,16,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,6,9,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,7,19,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,8,11,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,9,18,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,10,22,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,11,9,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-24,constant24,4,LP,12,3,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,1,21,0.00076,0.01554,27.5,27.5,0,0.05,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,2,28,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,3,26,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,4,26,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,5,24,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,6,16,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,7,29,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,8,17,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,9,26,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,10,27,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,11,24,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LM,12,14,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,1,12,0.00054,0.0068,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,2,22,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,3,23,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,4,9,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,5,11,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,6,8,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,7,14,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,8,11,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,9,22,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,10,4,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,11,1,,,,,,,,,
11,26-Feb-24,7-Mar-24,summer-constant-27.5,constant275,6,LP,12,7,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,1,16,0.00174,0.01113,23.89,23.86,7.56,7.52,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,2,8,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,3,10,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,4,9,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,5,15,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,6,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,7,19,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,8,18,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,9,10,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,10,23,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,11,24,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LM,12,17,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,1,14,0.00069,0.00416,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,2,8,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,3,7,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,4,9,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,5,12,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,6,7,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,7,17,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,8,6,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,9,5,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,10,18,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,11,8,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-control-24,control24,2,LP,12,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,1,15,0.00174,0.00601,23.73,23.72,1,1,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,2,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,3,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,4,11,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,5,16,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,6,10,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,7,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,8,15,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,9,9,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,10,8,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,11,12,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LM,12,19,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,1,7,0.00069,0.00387,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,2,8,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,3,11,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,4,9,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,5,6,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,6,7,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,7,12,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,8,0,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,9,18,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,10,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,11,17,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-24,constant24,3,LP,12,15,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,1,14,0.00174,0.01348,27.09,27.06,5.45,5.43,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,2,16,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,3,23,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,4,8,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,5,23,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,6,26,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,7,19,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,8,11,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,9,16,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,10,29,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,11,22,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LM,12,11,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,1,11,0.00069,0.00577,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,2,20,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,3,16,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,4,11,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,5,9,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,6,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,7,9,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,8,12,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,9,13,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,10,19,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,11,17,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-nw-27.5,nw275,4,LP,12,1,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,1,13,0.00174,0.01189,26.99,26.99,1.88,1.88,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,2,31,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,3,25,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,4,25,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,5,17,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,6,16,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,7,28,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,8,21,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,9,20,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,10,16,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,11,22,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LM,12,30,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,1,24,0.00069,0.00712,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,2,21,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,3,8,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,4,14,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,5,10,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,6,16,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,7,15,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,8,12,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,9,12,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,10,20,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,11,20,,,,,,,,,
12,8-Mar-24,18-Mar-24,summer-constant-27.5,constant275,6,LP,12,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,1,22,0.0011,0.01398,23.95,23.93,7.78,7.78,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,2,19,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,3,22,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,4,22,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,5,15,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,6,15,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,7,23,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,8,17,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,9,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,10,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,11,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LM,12,10,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,1,13,0.00063,0.00473,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,2,15,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,3,18,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,4,9,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,5,10,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,6,12,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,7,14,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,8,10,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,9,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,10,15,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,11,7,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-control-24,control24,2,LP,12,9,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,1,15,0.0011,0.0123,27.46,27.43,5.3,5.29,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,2,17,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,3,24,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,4,15,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,5,17,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,6,25,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,7,19,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,8,15,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,9,23,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,10,23,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,11,28,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LM,12,19,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,1,18,0.00063,0.00662,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,2,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,3,21,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,4,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,5,14,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,6,14,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,7,17,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,8,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,9,13,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,10,13,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,11,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-nw-27.5,nw275,3,LP,12,9,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,1,14,0.0011,0.01096,24,23.99,0,0.05,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,2,15,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,3,20,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,4,20,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,5,25,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,6,23,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,7,19,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,8,21,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,9,17,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,10,28,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,11,17,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LM,12,16,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,1,16,0.00063,0.0083,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,2,24,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,3,22,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,4,18,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,5,14,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,6,24,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,7,19,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,8,18,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,9,23,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,10,14,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,11,18,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-24,constant24,4,LP,12,13,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-27.5,constant275,6,LM,1,25,0.0011,0.01633,27.5,27.49,0,0.05,,,
13,18-Mar-24,28-Mar-24,summer-constant-27.5,constant275,6,LM,2,26,,,,,,,,,
13,18-Mar-24,28-Mar-24,summer-constant-27.5,constant275,6,LM,3,24,,,,,,,,,
